from_user,education_content_count,media_content_count,politics_content_count,bio_language,community,created_at,followers_count,is_art,is_education,is_feminist,is_media,is_politics,is_sports,macro_micro,mention_count,movement_in,name,negative,neutral,positive,retweet_count,tweets_count,user_description
Lovinitmaui,0.0,0.0,0.0,10,8,2017-01-23 07:14:08,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2811,0.0,1.0,0.0,0,1.0,"Live, laugh, and love❣"
LowellLydia,0.0,0.0,0.0,10,54,2017-01-23 21:01:00,359.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,WhyIMarch,2812,0.0,3.0,1.0,0,4.0,"Proud Liberal, Feminist, Political (D) and community activist, SW Florida."
Lt_FancyPants,0.0,0.0,0.0,10,5,2017-01-22 03:06:49,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2813,0.0,0.0,1.0,0,1.0,"Fascinated by: moving objects, shiny things, bright lights & @DeltaGoodrem"
LuBackhoff,0.0,0.0,0.0,10,7,2017-01-22 11:09:06,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2814,0.0,1.0,0.0,0,1.0,A nasty woman standing with my girls
Lu_Peralta23,0.0,0.0,0.0,28,0,2017-01-22 03:13:38,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2815,0.0,1.0,0.0,0,1.0,"⚓6-05-11  3-10-14⚓ ❁3-11-14 8-10-16❁ 💫Muestrame tu luz, yo te mostré mi luz💫 🌸Todo Pasa🌸 ⚠🚬16 subsuelos🚬⚠ 💸NENA IMPO$TORA💸✨🌙acad danzas árabes Osiris✨"
Lu_Scar_,0.0,0.0,0.0,10,7,2017-01-22 00:20:15,354.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,WhyIMarch,2816,0.0,1.0,0.0,0,1.0,"She/her. Feminist AF, Live tweet TV, write about books, collect #BookGirlfriends, Fan of ladies."
LubbsEd,0.0,0.0,0.0,0,2,2017-01-22 21:43:36,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2817,0.0,1.0,0.0,0,1.0,
LuciWithAnI,0.0,0.0,0.0,10,4,2017-01-22 23:35:24,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2818,1.0,0.0,0.0,0,1.0,"The sea was angry that day my friends, like an old man trying to send back soup in a deli."
LuciaReckless,0.0,0.0,0.0,10,3,2017-01-22 01:09:58,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2819,0.0,0.0,1.0,0,1.0,I try my best but it hurts my chest. The future is female. Periodismo en la UCM.
Lucia_135_,0.0,0.0,0.0,10,6,2017-01-21 23:49:52,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2820,0.0,1.0,0.0,0,1.0,"Louis bought 'up all night' with his love's face on it. // SHAWN MENDESS // SKAM❤ // 💜EVAK💜//Cameron, Blake y Aaron"
LuciernagaR5,0.0,0.0,0.0,11,5,2017-01-22 00:12:12,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2821,0.0,0.0,1.0,0,1.0,"Sólo una chica buena, a quien le suceden cosas malas. #R5Family #Paramore #Mixer #Siathisisacting #keybordist #model #16"
LuckyStar_521,0.0,0.0,0.0,10,27,2017-01-25 07:35:31,421.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2822,0.0,1.0,0.0,0,1.0,"A typical Taurus girl ^o^ Be addicted to McRoll. {Ignore the hate, don't feed the trollers}"
LucyintheBIGSKY,0.0,0.0,0.0,10,8,2017-01-22 00:06:04,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2823,0.0,1.0,0.0,0,1.0,I ran like a mother.
LudmiiSantaCruz,0.0,0.0,0.0,10,40,2017-01-24 21:22:00,690.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2824,1.0,0.0,0.0,0,1.0,"One Direction, The Vamps, Fifth Harmony, The Tide, Cnco, Little Mix, Abraham Mateo & Ariana Grande"
Luisipert,0.0,0.0,0.0,10,6,2017-01-22 05:38:51,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2825,0.0,0.0,1.0,0,1.0,"The girl with kaleidoscope eyes. Lover of life, singer of songs... It's only me...."
Luisnavarroart,0.0,0.0,0.0,11,1,2017-01-22 06:59:27,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2826,0.0,1.0,0.0,0,1.0,"Obrero de la palabra. Lengua ácida, corazón dulce."
LukieHere,0.0,0.0,0.0,10,2,2017-01-22 05:44:00,171.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2827,1.0,0.0,0.0,0,1.0,"Activist, Antifa, SJ Ultra (soccer), #BDS, Free Palestine!, union man, musician, ally in training, veggie, environmentalist. Destined to die in the revolution."
Lule_07,0.0,0.0,0.0,10,2,2017-01-22 04:08:46,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2828,1.0,0.0,0.0,0,1.0,Love is still the most powerful force on the planet ❤- TWLOHA #BlueCrew #FCKC
LuliDelgado863,0.0,0.0,0.0,14,0,2017-01-22 02:00:27,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2829,0.0,1.0,0.0,0,1.0,@MileyCyrus💘Géminis♊Basquet♡Nemyto♡
LuluJaynes,0.0,0.0,0.0,10,12,2017-01-27 00:44:25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2830,0.0,0.0,1.0,2,1.0,Words to the wise and not-so-whys. Fan of giant squid and female hooliganism.
LuluK83,0.0,0.0,0.0,0,7,2017-01-22 23:20:06,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2831,0.0,2.0,0.0,0,2.0,
LulyR5Auslly,0.0,0.0,0.0,18,5,2017-01-26 03:18:22,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2832,0.0,0.0,1.0,0,1.0,@lauramarano (2🌟 Me Respondio😭❤) @Raini_Rodriguez (1⭐) @LaurenTaylorSD (5⭐) @VanessaMarano (2⭐1🔄1Like👍) @brennadamico (9⭐1✏ Follow Me) @lori_crow (5⭐2✏1🔄)
LuminaPAH,0.0,0.0,0.0,10,21,2017-01-27 16:56:10,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2833,0.0,1.0,0.0,0,1.0,"A post abortion ministry and referral network of Good Counsel, offering Entering Canaan healing retreats and prayer services for all those affected by abortion."
Luminaria98,0.0,0.0,0.0,10,42,2017-01-25 03:52:45,6133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2834,0.0,0.0,1.0,0,1.0,"The only thing to fear is fear itself Liberal, Democrat, Pro Planet, Pro People - RT = interesting only. I grow herbs and I garden Adopt a Pet #URGENT PODR --"
LunaDeElCielo,0.0,0.0,0.0,10,3,2017-01-22 04:18:31,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2835,0.0,1.0,0.0,0,1.0,I don't have much to give but I don't care for gold 🌞
LunaticNation,0.0,0.0,0.0,10,2,2017-01-22 16:43:29,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2836,1.0,0.0,0.0,0,1.0,"HUGE FAN OF DAYS-#PaulSon @freddiemsmith @ChristopherSean I also like the shows #Shameless #Hollyoaks,#Shadowhunters,#HTGAWM,#APTCH,#Eyewitness,#Skam"
LunettaDon,0.0,0.0,0.0,10,32,2017-01-22 22:33:31,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2837,0.0,1.0,0.0,0,1.0,"South Florida Native Born Christian Father, that lives for the Lord, Family, Friends,  Loves the Beach,  Boating, Fishing, Snorkeling,  and sharing Blessings."
Lupita3Oscar,0.0,0.0,0.0,0,29,2017-01-22 04:45:53,537.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2838,0.0,2.0,1.0,0,3.0,7/12/1981😊
Lups21_03,0.0,0.0,0.0,10,3,2017-01-22 04:46:31,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2840,0.0,2.0,1.0,0,3.0,Ice Cream !!
LupusCardinal,0.0,0.0,0.0,10,43,2017-01-21 23:18:39,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2841,0.0,1.0,0.0,0,1.0,".Sloth Incarnate.- Even with these unreliable wings, covered in images that tend to stay I'm sure we can fly - K.W."
Lutatium,0.0,0.0,0.0,10,2,2017-01-21 23:01:07,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,WhyIMarch,2842,1.0,0.0,0.0,0,1.0,intersectional feminist
LuvStyleMeNYC,0.0,0.0,0.0,10,6,2017-01-21 23:21:52,1237.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2843,0.0,1.0,0.0,0,1.0,"Marketing, PR, Digital | @EvolveMKD | NYC, Fashion, Food, Music, Beauty, & Beards: @MaestrosClassic | #TempleMade"
Luv_4Dogs,0.0,0.0,0.0,10,53,2017-01-22 21:17:31,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2844,0.0,1.0,1.0,43,2.0,That hateful demagogue is #NotMyPresident. I volunteer at Planned Parenthood. Just trying to do my part. These doors stay open. We are #TheResistance
Luvaric,0.0,0.0,0.0,28,0,2017-01-21 23:49:51,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2845,0.0,1.0,0.0,0,1.0,"Se alguém perguntar, saí do país."
Luvz2Fly,0.0,0.0,0.0,10,10,2017-01-22 07:10:16,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2846,0.0,0.0,1.0,0,1.0,"Lover of all things tech, geek, cyber, crypto, code, Linux, infosec, gadgets, arduino, hacked, sci-fi, aeronautics, space, retro and tiki!"
LuxAlptraum,0.0,0.0,0.0,10,25,2017-01-22 14:25:18,9008.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,2847,0.0,1.0,0.0,1,1.0,An interesting brain/writer-for-hire. Dinesh D'Souza thinks I'm a monster. Newsletter: https://t.co/hK99ks62i3
Lux_NYC303,0.0,0.0,0.0,10,8,2017-01-22 01:14:39,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2848,1.0,2.0,1.0,0,4.0,#TheResistance #RESIST
Lxrry17Black,0.0,0.0,0.0,10,5,2017-01-22 01:12:08,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2849,0.0,0.0,1.0,0,1.0,Fangirl is a life style🍍
Lxuisaaa,0.0,0.0,0.0,10,5,2017-01-22 07:20:19,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2850,0.0,0.0,1.0,0,1.0,16                                                                         Born in the wrong generation.
Lyda_Scott,0.0,0.0,0.0,0,7,2017-01-22 04:47:52,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2852,0.0,1.0,0.0,0,1.0,
LydiaRaquel13,0.0,0.0,0.0,10,1,2017-01-21 23:36:53,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2853,0.0,0.0,1.0,0,1.0,I'm a dancer and forever will I dance. It's my life and that's all I have to say really :)
Lydia_Canaan,0.0,0.0,0.0,10,18,2017-01-25 14:16:06,512.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2854,0.0,2.0,0.0,0,2.0,#SingerSongwriter #poet #humanitarian #activist #FirstRockStarOfTheMiddleEast #UNdelegate
LydsG,0.0,0.0,0.0,10,32,2017-01-22 10:35:58,6262.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2855,0.0,1.0,0.0,0,1.0,Balkans and Eastern Europe Researcher at Human Rights Watch. Tweets on human rights issues in the region. Views expressed are my own. Re-tweets not endorsement.
LyndaE222,0.0,0.0,0.0,0,32,2017-01-22 23:28:00,821.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2856,0.0,1.0,0.0,0,1.0,
LynnATL,0.0,0.0,0.0,10,28,2017-01-25 15:59:38,4175.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,2857,0.0,1.0,0.0,1,1.0,"Business and marketing partner for authors and speakers. Social Media; starting conversations, making introductions -- let's grow your business. Foodie."
LynnHildebrandt,2.0,2.0,0.0,10,12,2017-01-26 19:11:32,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2858,8.0,26.0,13.0,13,47.0,Insatiably curious.  I don't engage with trolls.
LynnRoseberry,0.0,0.0,0.0,10,24,2017-01-21 23:34:04,2672.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2859,0.0,1.0,0.0,0,1.0,"Co-author of BRIDGING THE GENDER GAP (OUP 2014;2016) scholar, entrepreneur, Serious Games for #gender #diversity"
LynnSPumpkins,0.0,0.0,0.0,10,8,2017-01-22 00:01:02,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2860,0.0,1.0,0.0,0,1.0,"Trapped in an internal battle between my inner child and reluctant adult.  Also, cake.Call the White House 3x a week - 202-456-1111"
LynneTorgerson,0.0,0.0,0.0,10,21,2017-01-22 20:40:28,386.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,WhyIMarch,2861,0.0,1.0,0.0,0,1.0,Lynne Torgerson for Congress ran for Congress in the 5th Congressional District of Minnesota.  Ms. Torgerson is presently not running for office.
Lynnsync,0.0,0.0,0.0,7,35,2017-01-24 06:39:28,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2862,0.0,1.0,0.0,0,1.0,~Don't forget~
Lynsm7,0.0,0.0,0.0,10,7,2017-01-26 22:06:02,5208.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2863,0.0,2.0,0.0,0,2.0,"What can I say.. I'm just me..a wife, mum.. bakes a good welshcake. Twitter has me! Words and music are a passion... oh and Tempus Fugit Instagram : lynsm7"
Lynverb,0.0,0.0,0.0,0,11,2017-01-22 14:27:55,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2864,0.0,3.0,0.0,0,3.0,
M1chelleMoore,0.0,2.0,0.0,10,37,2017-01-23 17:41:59,491.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,WhyIMarch,2865,0.0,4.0,1.0,5,5.0,#Feminism #WomensRights #Writing #Photography #Books #Art #Music #Film #Travel ☘
M3lts14,0.0,0.0,0.0,10,0,2017-01-22 22:11:34,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2866,0.0,1.0,0.0,0,1.0,Saw My JAEBUM at 08/01/15(Fan Engagement)&07/10/16 #JAEBUM #JEFFREYFEVER #JUNCURRYAHN #GOT7 #IGOT7 #FLYINLA #FlyInUSA #Twice #GOT7Turblence #Agase🐧#Aomike
MAGeorge9,0.0,0.0,0.0,0,16,2017-01-22 15:23:37,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2868,0.0,1.0,0.0,0,1.0,
MAKERSwomen,0.0,0.0,0.0,10,29,2017-01-27 08:33:00,77821.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2869,0.0,10.0,3.0,60,13.0,"MAKERS is the largest collection of women's stories ever assembled. #MAKERS | Watch The 2017 MAKERS Conference LIVE on https://t.co/34Jdklz5br, Feb. 6-8 #BEBOLD"
MANZA77,0.0,0.0,0.0,0,7,2017-01-22 01:29:49,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2870,0.0,1.0,0.0,0,1.0,
MAQG_24,0.0,0.0,0.0,11,0,2017-01-22 00:24:24,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2871,0.0,1.0,0.0,0,1.0,30-hasta el fin. 🐬|🏁☆ICDMADI.-La vida sobre ruedas☆🏁.|🆔I am a proud Directioner. 😌🆔
MARVELous_Fans,0.0,0.0,0.0,10,1,2017-01-22 00:17:50,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2872,0.0,1.0,1.0,0,2.0,I'm obssesed with many things and one of them is Marvel
MAVICLU,0.0,0.0,0.0,11,1,2017-01-21 23:29:26,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2873,0.0,0.0,1.0,0,1.0,"Mujer, madre y periodista. En ese orden."
MAhsan_MAQ,0.0,0.0,0.0,10,42,2017-01-24 02:11:50,675.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2874,0.0,0.0,1.0,0,1.0,"Intl.Member @AmnestyOnline HumanRightsActivist (Child,Women&Refugees Rights). Advisor&Consultant TWEET PERSONAL.RT notNecessaryEndorse. Books,Music,Movies,Sport"
MAlmatoq,0.0,0.0,0.0,0,44,2017-01-21 23:07:26,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2875,0.0,0.0,1.0,0,1.0,
MBProtectLife,0.0,0.0,0.0,0,21,2017-01-26 01:12:34,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2876,0.0,0.0,1.0,0,1.0,
MBenson75,0.0,0.0,0.0,10,2,2017-01-22 03:31:19,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2877,1.0,0.0,0.0,0,1.0,"wife of @HeatherBenson75. Mom to Marley, Pumpkin, and Mini. Loves and would be lost without Traveling, Music, and Geocaching!"
MC2000watts,0.0,0.0,0.0,0,1,2017-01-22 07:24:27,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2878,0.0,1.0,1.0,0,2.0,
MCCEmmaCeron,0.0,0.0,0.0,0,49,2017-01-21 23:50:28,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2879,0.0,2.0,0.0,0,2.0,
MCNewsSource,0.0,0.0,0.0,10,0,2017-01-21 23:51:40,7297.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2880,0.0,1.0,0.0,0,1.0,Your #1 source for all things Miley Cyrus! Miley's new series 'Crisis In Six Scenes' is now available to stream on Amazon Prime!
MCNtweets,0.0,0.0,0.0,10,7,2017-01-22 06:18:20,1835.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,WhyIMarch,2881,0.0,1.0,0.0,0,1.0,Amusement + knowhow from those we follow. Daily news + smart links at https://t.co/EIOdrJ6p8e. Compiled by @raypride.
MCRis4evr,0.0,0.0,0.0,10,47,2017-01-21 23:52:49,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2882,0.0,2.0,0.0,0,2.0,"I'm a photographer and I do some art. I just might be a music freak. I'm not too special, though.Instagram: pyromanickilljoy"
MCUpdatePL,0.0,0.0,0.0,27,0,2017-01-23 09:59:48,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2883,1.0,1.0,0.0,2,2.0,"Konto poświęcone Miley Ray Cyrus,jeśli chcesz być na bieżąco,zaobserwuj to konto. Fakty i ciekawostki w fav."
MCmuckraker,0.0,0.0,0.0,10,18,2017-01-22 23:07:53,9520.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,2884,0.0,1.0,1.0,8,2.0,Independent journalism dedicated to improving life in Detroit.tips@motorcitymuckraker.com
MEKsc,0.0,0.0,0.0,0,3,2017-01-24 02:06:58,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2885,0.0,0.0,1.0,0,1.0,
MEstand_beheard,0.0,0.0,0.0,10,39,2017-01-24 07:02:27,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2886,0.0,4.0,3.0,0,7.0,"Official Maine solidarity rally and call to action on January 21, 2017 at 111 Sewall St. Augusta, ME. https://t.co/56vxDRzuYO…"
MHCoutureClique,0.0,1.0,0.0,10,18,2017-01-26 23:42:10,10733.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2888,0.0,0.0,1.0,3,1.0,Living Lavishly on Any Budget Founded By Marjorie Harvey
MHSMiriam,0.0,0.0,0.0,10,54,2017-01-22 23:17:08,3445.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,WhyIMarch,2889,0.0,2.0,0.0,1,2.0,"Left-wing, nerdy, feminist, cat-loving attorney representing clients in criminal, DCFS, and expungement cases in the Chicago area/all of Northern Illinois."
MHeathGilbert,0.0,0.0,0.0,10,2,2017-01-22 00:58:29,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,WhyIMarch,2891,1.0,0.0,0.0,0,1.0,"Lawyer rooted in tradition, family and faith who embraces progress, social justice, fiscal responsibility,  the Charlotte 49ers and Duke Basketball."
MILCKMUSIC,0.0,0.0,0.0,10,26,2017-01-25 15:16:20,5397.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2892,1.0,1.0,3.0,57,5.0,"#icantkeepquiet I write songs for the relentless, the vulnerable, and the brave.  Watch the official music video for Quiet below."
MKanyoro,0.0,0.0,0.0,10,12,2017-01-22 00:11:06,14180.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2893,0.0,0.0,1.0,6,1.0,"President & CEO @GlobalFundWomen Passionate about #womensleadership, #womenseconomy #philanthropy & #justice. Committed to learning. Determined Views=mine"
MLAlexion,0.0,0.0,0.0,10,2,2017-01-22 18:49:33,1703.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,WhyIMarch,2894,0.0,1.0,0.0,0,1.0,"I'm a passionate traveler, gardener, photographer, and progressive political activist.Love music, art,and reading! Member of 'Athena's Lines' bookclub  8 yrs."
MLTneeRhodette,0.0,0.0,0.0,10,32,2017-01-22 02:10:09,528.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2895,0.0,0.0,1.0,0,1.0,"Time to call out all regressives, apologists, deniers, self-flagellating Westerners, feminists, anti-American idiots, the entitled & the politically correct."
ML_Cooper,0.0,0.0,0.0,10,28,2017-01-22 01:04:08,652.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2896,1.0,0.0,0.0,0,1.0,History PhD candidate at Duke studying emotions and gender in the antebellum South. Wife of @SK_coop. True Maroon to the core. Phil. 4:13
MLl_Writer,0.0,0.0,0.0,11,13,2017-01-22 00:28:28,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2897,0.0,2.0,0.0,0,2.0,"Soñadora con exceso de imaginación,bolígrafo inquieto y proyecto en curso de escritora. Cínica incansable y devoradora de libros sumergida en demasiados fandoms"
MMBQOD,0.0,0.0,0.0,10,6,2017-01-22 04:04:29,462.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2898,0.0,1.0,2.0,0,3.0,Time to get up and try again. Professional philosopher. Unprofessional everything else.
MMikadesu,0.0,0.0,0.0,10,1,2017-01-22 09:53:41,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2900,0.0,0.0,1.0,0,1.0,山崎賢人 | 菅田将暉 | 小栗旬 | 佐藤健 | 坂口健太郎 | Mackenyu | Anime | Manga | Japan enthusiast | Harry Potter is my life
MPhillipyF,0.0,0.0,0.0,10,4,2017-01-23 15:17:38,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2901,1.0,0.0,0.0,0,1.0,"Former atty. Liberal, traveler, lover of words, quick wit, Jewish, over-educated. Balancing worrying abt planet & learning to be happy."
MRajjkyjk,0.0,0.0,0.0,10,6,2017-01-23 01:25:53,725.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2902,0.0,1.0,0.0,0,1.0,"I am a Psychiatric Mental Health Behavior Counselor,retire and work 30,Years."
MRierieg,0.0,0.0,0.0,10,1,2017-01-22 17:58:32,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2903,0.0,0.0,1.0,0,1.0,"the opposite of war isn't peace, it's creation"
MTGirltoWin,0.0,0.0,0.0,10,22,2017-01-22 12:00:32,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,WhyIMarch,2904,0.0,1.0,1.0,0,2.0,"Making the world a better place, one Tweet at a time. Lover of chai tea. #feminist #resistance #impeachtrump"
MThomaswhite14,0.0,0.0,0.0,10,53,2017-01-22 09:17:27,1297.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,2905,0.0,6.0,0.0,4,6.0,Chair - Henry County Democratic PartyActivist/Speaker/Writer/Advocate
MUSlCALKORDEI,0.0,0.0,0.0,10,79,2017-01-26 01:09:10,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2906,1.0,0.0,1.0,0,2.0,unbotheredt
MVILLALOBOS73,0.0,0.0,0.0,0,7,2017-01-22 04:24:35,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2907,0.0,1.0,0.0,0,1.0,https://t.co/Ph7jTJ6PFy
MWAChicago,1.0,0.0,0.0,10,17,2017-01-26 21:55:59,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2908,0.0,3.0,3.0,14,6.0,Muslim Women's Alliance is a non-profit organization whose mission is to build a strong alliance between women so that they may implement the values of Islam.
MYAUGUSTP,0.0,0.0,0.0,40,9,2017-01-22 09:48:19,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2909,0.0,2.0,1.0,0,3.0,SNSD | TIFFANY | JULIANNE M. | NATALIE P. | MURAKAMI H. | NOLAN | NOVEL BOOK | MOVIE | 🏳️‍🌈
MYMIMISTHEBEST,0.0,0.0,0.0,10,20,2017-01-25 22:27:48,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2910,2.0,2.0,1.0,0,5.0,Nolite te bastardes carborundorum.NO LISTS  ~ TROLLS BEWARE  ~ ✌& ❤ ~ INFJ  #ImStillWithHer     #TheResistance
MYarr,0.0,0.0,0.0,10,2,2017-01-22 03:43:40,879.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,WhyIMarch,2911,1.0,0.0,0.0,0,1.0,Future Transplant Nurse. Kidney Transplant Recipient. Liberal. FL Native. Globe Trekker. UF Football. Stevie Nicks Obsessed. Cyclist. 4X TGA Gold Medalist.
M_0_E_R_0_A,0.0,0.0,0.0,10,58,2017-01-22 19:59:35,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,2912,0.0,3.0,0.0,0,3.0,"On the road, and it's a long one"
MaMshaak,0.0,0.0,0.0,0,3,2017-01-22 11:56:30,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2913,0.0,2.0,1.0,0,3.0,
Maagra21,0.0,0.0,0.0,11,3,2017-01-22 01:39:18,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2914,0.0,0.0,2.0,0,2.0,"Tú de mí, solo conoces la parte que yo quiera que conozcas."
Maawissa,0.0,0.0,0.0,38,0,2017-01-22 04:21:15,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,2915,0.0,1.0,0.0,0,1.0,♓️ 🖤 agathokakological
